tweet_id;tweet_text;label
1,37248E+18;"Statistics in a free world don’t lie. #CCP #VaccineDiplomacy just won’t work??
#WuhanVirus #HerdImmunity #UK #US #Israel #Chile #Sinovac #vaccine https://t.co/r6Co3N7P4C";neutral
1,3645E+18;The Russian Direct Investment Fund (RDIF, Russias sovereign wealth fund) announced the delivery of the first batch of #SputnikV vaccine against #coronavirus to #Mexico. https://t.co/JS7jE5TeQ8;neutral
1,38479E+18;"Covid-19 vaccine Covaxin, which is made by Bharat Biotech, has been found to effectively neutralise the double mutant strain.

#Covaxin #COVIDSecondWave #COVID19India";positive
1,38202E+18;Russia’s #SputnikV vaccine has been approved for emergency use in India. It isn’t clear how long it will take to reach vaccination centres. As of data available on April 8, India had enough stock of COVID vaccines to last a week, our analysis shows: https://t.co/YVZ6xf4REV;positive
1,37746E+18;"Your daily Morning market pulse - 1st April, 2021
https://t.co/pXXIZqJHCi

#investing #markets #nifty #sensex #covid #gold #silver #news #joebiden #pfizer #moderna #astrazeneca #farmlaws #wipro #bitcoin #powell #yields #Francelockdown #macron #bengal #assam #mamta #modi #suvendu";neutral
1,37565E+18;"Around 1.5 million doses of the Sinovac vaccine touched down in Phnom Penh International Airport on Friday morning (March 26).

Click the article below to read more!

#sinovac #vaccine #CovidVaccines

https://t.co/oLZXvPjW0l";neutral
1,38412E+18;"Canada will have to wait a little longer for a promised influx of COVID-19 vaccines.
https://t.co/8RI8V2L9bA
#vaccine #health #Moderna #Pfizer #nationalnews https://t.co/fMtnz2yhgj";neutral
1,37972E+18;@mlkhattar @BJP4Haryana @OPDhankar .@drharshvardhan Sir, My parents (Senior Citizens) are due for the 2nd shot of #Covaxin in a couple of days time. Reports say that #Covaxin isn’t available in #CivilHospital #Palwal. If you could please intervene. #COVIDSecondWave #vaccination #vaccinated #vaccinationforall;neutral
1,37822E+18;#SanMarino, the micronation within Italy, stokes envy with speedy Russian-supplied vaccine campaign #sputnikv - ?@washingtonpost?  https://t.co/RAyX64Auw3;neutral
1,37043E+18;"@PresidentYas @Matiullahjan919 @RehamKhan1 the #Chinese-made #vaccine #CanSino would cost USD 13 or around #Pakistani Rs 2,000 per person.

#Pakistan will receive a free dose of the #Indian-made #oxfordastrazeneca #Corona vaccine, which will cover 20 per cent of the pakistan population.";neutral
1,33889E+18;"@GeoffreyKnapper @RosieBarton Do you not understand the concept of live-tweeting (a #COVID19-related update + press conference, in this case)?  ?

#PfizerBioNTech
#CdnPoli
#CdnMedia";neutral
1,36535E+18;"In January, Bharat Biotech had indicated that it has signed an agreement with Precisa Medicamentos, a wholesaler of drugs in Brazil to supply Covaxin to that country

@sohinidastweets reports

#coronavirusvaccine
#COVAXIN

https://t.co/veqnNBaXoX";neutral
1,35409E+18;"Ontario Adjusts #VaccinationPlan in Response to #PfizerBioNTech Shipment Delays: @ONgov is accelerating the vaccination of residents in long-term care, high-risk retirement, and #FirstNations elder care homes by a new target date of February 5, 2021.

https://t.co/YJyZCpyYeo";neutral
1,37945E+18;"#KickAss
#The5stWave
#LetMeIn
#Carrie
#NovemberCriminals
#BadNighbors2

Which actress or which actor is meant by the films.
•Do you know it ?

#movies #hollywoodstar #favoriertstar #BeautifulWoman #SputnikV #Cinema #America #Germany #Russia";neutral
1,37185E+18;"Intensive discussions on vaccines. Welcomed finalization of Novovax from @SerumInstIndia. Requested facilitation for #Covaxin through early EUA &amp; supply agreements. Will work together to promote holistic Indian approach to wellness, especially #Ayurveda &amp; #Yoga in #Philippines https://t.co/HynpL4hMuB";neutral
1,37728E+18;#Austria goes for the Russian #SputnikV https://t.co/sNqfGtzrq2;neutral
1,36668E+18;@ChinaDaily That is bad for #Sinovac;neutral
1,35918E+18;"Vaccinating in our practice in St Anns Nottingham.

Day 60.

#covidvaccine #covidvac #pfizer #astrazeneca #moderna #novovax https://t.co/4SmvUghI5W";neutral
1,38241E+18;24 hours after #Moderna ? #2 and the fatigue is real. Never been so happy to be tired.;positive
1,37169E+18;"CAN'T be ruled out: Cmpltly ethicsless #China,&amp; Nrly so #Russia (also promoting own #CovidVaccines, former also behind #Mumbai Blackout)
are behind few cases of #OxfordAstraZeneca's side-effects
@fs0c131y @NIA_India @ShashiTharoor @PMOIndia @adarpoonawalla @INTERPOL_Cyber @WHO";neutral
1,3623E+18;"Sinovac vaccine works on UK, South African variants - Brazil institute
#SLnews #SriLanka #Sinovac
https://t.co/zSSNHvCIDj";positive
1,37387E+18;Third dose of #Sinopharm vaccine needed for some in UAE after low immune response https://t.co/pG8EW7AATx;neutral
1,36794E+18;@John38934556 @RosieBarton Oh you want that good sputnik shiz?! Go get it.  ??#SputnikV ftw;positive
1,35914E+18;"Time for optimism | #SputnikV prepares for EU launch

More: https://t.co/85IRnQ3rCr https://t.co/9FVY578T6R";neutral
1,38479E+18;"#Covaxin is fake I guess... whatever ... #RESIGN Modi

#Modi #Chodi #Pappu #BJP #Saste_nashe #Gill #Pant #IPL2021";neutral
1,37801E+18;2nd shot done!!!! #moderna this girl is vaccinated;positive
1,36677E+18;"#Indian #politicians have demonstrated leadership by getting themselves #inoculated and photographed. It's a massive boost for the campaign. #photostory...
#IndiaFightsCorona #COVID19Vaccine
#Covaxin #China #VaccineMaitri
https://t.co/oc9KsIgISU";neutral
1,36825E+18;"@adarpoonawalla @narendramodi @SerumInstIndia Why this propoganda in your last line - ""vaccines being developed only in India""? We want more options in #PfizerBiontech, #Moderna n #JohnsonAndJohnson I personally feel they are more safe going by their efficacy.";neutral
1,3815E+18;The scrawny due can't avoid the tie. Is the scribble particular better than the spend? #Sinovac https://t.co/tXmlYfL6Hg;neutral
1,37697E+18;I’m in that Dolly Parton gang!! #moderna;neutral
1,38345E+18;Got my last covid vaccine. ?? Per the CDC, I’ll be fully vaccinated 2 weeks from today. #PfizerBioNTech #PfizerCOVID19Vacccine #covid19vacccine #doingmypart;positive
1,38221E+18;"@Panthea2019 Risk among the vaccinated!! #uk #coronavirus #COVID19 #bundeslockdown #AstraZeneca #PfizerVaccine #Moderna #WakeUpEverybody
Yes, you did read that correctly. Third wave deaths will predominantly be driven by people who have been vaccinated. !!!
https://t.co/X3zNREsaXw";neutral
1,37197E+18;time for my 2nd dose ? #Moderna;neutral
1,37457E+18;"?????Chinese Ambassador Huang Xilian:
The second batch of China-donated vaccines arrived a moment ago!
?https://t.co/tpiQCnPu65

#China #Philippines  #Sinovac  #vaccine https://t.co/nblNFcaDcG";neutral
1,37076E+18;Yesss the rents have been vaccinated today ? ??? #OxfordAstraZeneca #vaccine https://t.co/ZlkhOEz9Q2;positive
1,36486E+18;"@Stredni_trida @WelshGovernment It's ok if you can get #SputnikV;  4 million+ vaccinations and not a single death or long term harm recorded

Injections used in #EU are NOT vaccines, in fact several similar gene mRNA trials on animals were stopped because of deaths and inefficacy

Do .govs know about this?  YES https://t.co/dwvrkqK72F";neutral
1,38082E+18;"Done with my 1st dose of COVID Vaccine

#Sinovac";neutral
1,37248E+18;As Vaccinations Speed Along in Serbia, the Country Basks in the Glow of a Successful Campaign https://t.co/C6PPHVrR9B #Serbia #Belgrade #Balkans #Vucic #vaccine #vaccination #vaccinenationalism #AstraZeneca #Moderna #Pfizer #SputnikV #Europe #EU #EuropeanUnion #management;neutral
1,35933E+18;"1.6 million vaccines Free to Sri Lanka WHO informs https://t.co/we18NihIcU

@cnewsmail #lka #SriLanka #cnews #cnews_mail #News #CNewsMail #CNews_Mail #SLnews #COVAXIN https://t.co/JiZQqeD8CG";neutral
1,37969E+18;"Oxford Pauses Trial of AstraZeneca Covid-19 Vaccine in Children as Clot Link Gets Probed

https://t.co/j1vGwq2rto

#AstraZeneca #OxfordAstraZeneca #CovidVaccine #CoronaVaccination https://t.co/zNRc6567ZN";negative
1,3666E+18;I’m getting vaccinated tomorrow!!! #CALVAX #LBC #COVIDVaccination #Moderna I qualify because I’m a k12 educator, and I live in Long Beach, CA. I feel like I won the lottery! Mayor @RobertGarcia @LongBeachMayor thanks ?!!;positive
1,38317E+18;@BuhByeTrumpy Congratulations! Woot woot! ??? Were fully vaccinated here in TX! ??#Moderna;positive
1,37825E+18;"2 days post vaccination ? Still, no side effects felt ??
#resbakuna #firstdosedone #Sinovac
#iamvaccinated https://t.co/7dRiFhIMWC";positive
1,38192E+18;"Covaxin, Covishield effective against UK variant; Delhi undergoes sixth round of sero survey
https://t.co/corpHZCkRt
@drharshvardhan @ArvindKejriwal
#Delhi #Covaxin #indianstrain";neutral
1,38488E+18;According to the TASS news agency, the presidents of Russia and Bolivia discussed the supply of the Sputnik V vaccine.#SputnikV https://t.co/aCeDsJz5zV;neutral
1,37746E+18;"Looking for a property to buy or rent please call 0711377544 or 0208100410 for options.

#MainaAndKingangi Kenyans Murathe #OpenOurCountry Apple #SputnikV Raila Ruto #vaccine #UhuruMalizaUende #Covid_19 #COVID19Vaccine #SaudiArabia https://t.co/AHoyCQXeZY";neutral
1,38056E+18;"@vivekdesai1993 That’s the reason they are seeking mote data for #SputnikV from Dr. Reddy’s lab

And not given approval to #Pfizer #BioNTech #Moderna  and J&amp;J in-spite all of these got approval in other countries

Bridging studies on Indias &amp; clinical trial are not performed by these";neutral
1,36719E+18;Just got my first dose of the #Moderna #COVID19Vaccine. Just waiting the 15 minutes before I can head home. It was utterly painless. I didn't even feel the needle go in. https://t.co/TIkP850mNI;neutral
1,36541E+18;Got my 2nd dose of the #Moderna #Vaccine. I’ll let y’all know how it goes this weekend. #COVID19 #FollowMe;neutral
1,36466E+18;OGGI Ventesimo Tampone Negativo! Today my 2??0?? Negative Swab! #Tamponi #Swab #drivein #Italia ?? #ATEEZ #AstraZeneca #art #ATARMA #Alitalia #ANSA #arancione #AxarPatel #amaro #AskOle #picoftheday #Marsala #Sicilia #TigerWoods #druck #chilhavisto #HanKer #vaccini #SputnikV #Russia https://t.co/AxPMvs1jsd;neutral
1,35882E+18;"https://t.co/yDoPQF99M2
""Next week Canada is supposed to get around 335,000 doses, which would be the single biggest #vaccine delivery to Canada thus far. #Pfizer says almost 400,000 doses are to come the week after that."" #Moderna ships Feb. 22. #cdnpoli";neutral
1,36769E+18;"What a shame inspite of 81%.efficacy results opposition states like Kerala, Punjab and Chhattisgarh refuse to use #Covaxin. This is insulting India’s scientists for the sake of politics.
#VaccinationDrive https://t.co/UZhnB3HILL";positive
1,37476E+18;@CTVNews Moscow Russia everything is open business as usual. Ontario Canada is reporting 1571 cases of #COVID19 459 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealthMatters Canada get out of Syria #SputnikV 91.6% effective https://t.co/zVbChC7VTJ;positive
1,38223E+18;"First jab done! #Vaccine #Moderna

Roll on May 11th for my second!";positive
1,37151E+18;"I will not be taking #AstraZeneca, #Pfizer, #Moderna, #j&amp;j or any other vaccine.

It's clear now that governments have no idea of the safety profile (short/medium/long term) of these experimental vaccines.

#covid #stickyourvaxupyourass";negative
1,36936E+18;Ready for my 2nd dose! #CovidVaccine #moderna #GetVaccinated https://t.co/kitb63ewN6;positive
1,37258E+18;Fantastic news, I didn't have a doubt about it. Let's continue with the vaccinations people as we need to cover a lot of ground here in #Cyprus ?? #CovidVaccine #AstraZeneca #Pfizer #Moderna #JohnsonAndJohnsonVaccine https://t.co/a8WboZjhbH;positive
1,38221E+18;"The 2nd dose of #covaxin can be administered 4-6 weeks after the 1st dose.
We just contacted Shanti Madan Hospital &amp; they are expected to get new covaxin stock on 16th April. They are currently administering #covishield.

#COVID19 #COVID_19 #COVID__19 #COVID #COVID?19 #Corona https://t.co/MJGPSt9Exn";neutral
1,37861E+18;"It's important to take both the vaccine to defeat corona so take the second dose of
#Covaxin after 28 days
#Covishield after 45 days
#largestvacciendrive #getvaccienated #VaccineIsSafe #Vacccine #Covaxin #covid_19 #covidvacccine https://t.co/6rZ15DkhvZ";neutral
1,38144E+18;"65% Covid patients less than 45 yrs, not 35, #ArvindKejriwal  clarifies
 @AtishiAAP @ArvindKejriwal @AamAadmiParty @SanjayAzadSln @msisodia @raghav_chadha   @AapKaGopalRai @BhagwantMann
#COVID19Vaccines #COVIDVaccine #Coronavirus #Covidvax #COVAXIN   https://t.co/4JiY5NTd4O";neutral
1,36469E+18;Just got my first shot of #Moderna.;neutral
1,33857E+18;Where did the #WarpSpeed money go, if not to the covid pioneers #PfizerBioNTech and #Moderna? Asking for a friend - #GrifterTrump klan;neutral
1,38363E+18;@KdH37636844 @myknittingwool #Moderna is the only vaccine good against variants because it can be altered and @ScottMorrisonMP has no agreement with moderna;neutral
1,37224E+18;"#Moderna #getyourshot
I had no reaction to the vaccine beyond soreness at the injection site, much milder than some vaccines I have gotten in the past. I'm working (housecleaning) and planning to exercise today as usual.";positive
1,37889E+18;#Sinopharm announced on 3rd April that it acquired the GMP certificate issued by the Hungarian National Institute of Pharmacy and Nutrition on Thursday.;neutral
1,3629E+18;"Do you think the wealthy and powerful are taking a NEW vaccine that modifies their DNA for a virus that has a 99.97% survival rate, and that #Moderna calls a OPERATING SYSTEM?

https://t.co/qO5FH9Di1r";negative
1,37181E+18;"911
THE 1 WORLD ORDER CONSPIRES TO DEPOPULATE VIA VACCINES SEE
https://t.co/PqUZ9jCKm5!

INDIA PROBABLY CHANGED THE #AstraZenecavaccine LABEL TO #SPUTNIKV VACCINE LABEL!! Biden plans to keep the vaccine U.S. citizens vaccines:

https://t.co/uwNROOqGJz

&amp;

https://t.co/6lyMdbBRk3 https://t.co/PU9ZgHb4ST https://t.co/tUdZX94EOF";neutral
1,36713E+18;"Bharat biotech informed the third phase of the clinical trial involves 25800 participants.
It is the largest ever vaccine trial conducted in India. As per the trial Covaxin is highly effective on new covid variants as well.
#Covaxin
#BharatBiotech #IndiaFightsCorona #COVID19 https://t.co/JP68okpU9m";positive
1,38107E+18;@TiffanyDCross Sore shoulder #Moderna;neutral
1,37236E+18;Italy to become first EU country to produce Russia #SputnikV. Iran to start manufacturing Sputnik V vaccine this month. Ontario is reporting 1508 cases of #COVID19 542 new cases in Toronto. Canada, politicizing #vaccine Doug Ford Trudeau #lockdown misery https://t.co/DSH0zCyIta;neutral
1,37541E+18;A new batch of #COVID19 vaccines #Cambodia purchased from China's pharmaceutical company #Sinovac Biotech arrived here on Friday, giving the country greater possibility to vaccinate its citizens against the virus. https://t.co/2UNcKMsg1k;neutral
